央视频道,#genre#
CCTV-1综合,http://[2409:8087:1a01:df::4077]/pltv/88888888/224/3221225816/index.m3u8$1黑移1080
CCTV-1综合,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226016/index.m3u8$2黑移1080
CCTV-1综合,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226532/index.m3u8$3黑移1080
CCTV-1综合,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226559/index.m3u8$4黑移1080
CCTV-1综合,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226559/index.m3u8$5黑移1080
CCTV-1综合,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226419/index.m3u8$6黑移1080
CCTV-1综合,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226531/index.m3u8$7黑移1080
CCTV-1综合,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226585/index.m3u8$8黑移1080
CCTV-1综合,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226016/index.m3u8$9黑移1080
CCTV-1综合,http://dp.sxtv.top:88/ljes/bestv.php?id=cctv1$10OO1080
CCTV-1综合,http://60.12.183.46:9901/tsfile/live/0001_1.m3u8$11浙联1080
CCTV-1综合,http://120.224.178.16:9901/tsfile/live/0013_1.m3u8$12鲁移1080
CCTV-1综合,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010144/1.m3u8$13OO1080
CCTV-1综合,http://58.220.219.14:9901/tsfile/live/0001_1.m3u8$14苏电1080
CCTV-1综合,http://113.98.122.166:9901/tsfile/live/1001_1.m3u8?key=txiptv$15OO576
CCTV-1综合,http://123.187.46.90:65000/hls/96/index.m3u8$16辽电576
CCTV-1综合,http://123.187.46.90:65000/hls/85/index.m3u8$17辽电576
CCTV-1综合,http://123.187.46.90:65000/hls/101/index.m3u8$18辽电576
CCTV-1综合,http://123.187.46.90:65000/hls/77/index.m3u8$19辽电576
CCTV-1综合,http://123.187.46.90:65000/hls/94/index.m3u8$20辽电576
CCTV-1综合,http://123.187.46.90:65000/hls/27/index.m3u8$21辽电576
CCTV-1综合,http://123.187.46.90:65000/hls/1/index.m3u8$22辽电576
CCTV-2财经,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226540/index.m3u8$1黑移1080
CCTV-2财经,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226540/index.m3u8$2黑移1080
CCTV-2财经,http://[2409:8087:1a01:df::7005]/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225588/index.m3u8$3黑移720
CCTV-2财经,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221225588/index.m3u8$4黑移720
CCTV-2财经,http://dp.sxtv.top:88/ljes/bestv.php?id=cctv2$5OO1080
CCTV-2财经,http://60.12.183.46:9901/tsfile/live/0002_1.m3u8$6浙联1080
CCTV-2财经,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010211/1.m3u8$7OO1080
CCTV-2财经,http://58.220.219.14:9901/tsfile/live/0002_1.m3u8$8苏电1080
CCTV-2财经,http://1.195.111.251:11190/tsfile/live/0002_1.m3u8$9豫电1080
CCTV-2财经,http://113.98.122.166:9901/tsfile/live/1002_1.m3u8?key=txiptv$10OO576
CCTV-2财经,http://14.29.76.30:9901/tsfile/live/1008_1.m3u8$11粤电576
CCTV-2财经,http://123.187.46.90:65000/hls/4/index.m3u8$12辽电576
CCTV-3综艺,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226021/index.m3u8$1黑移1080
CCTV-3综艺,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226021/index.m3u8$2黑移1080
CCTV-3综艺,http://[2409:8087:1a01:df::4077]:80/pltv/88888888/224/3221225799/index.m3u8$3黑移1080
CCTV-3综艺,http://113.98.122.166:9901/tsfile/live/1003_1.m3u8?key=txiptv$4OO1080
CCTV-3综艺,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010212/1.m3u8$5OO1080
CCTV-3综艺,http://60.12.183.46:9901/tsfile/live/0003_1.m3u8$6浙联1080
CCTV-3综艺,http://dp.sxtv.top:88/ljes/bestv.php?id=cctv3$7OO1080
CCTV-3综艺,http://1.195.111.251:11190/tsfile/live/0003_1.m3u8$8豫电1080
CCTV-3综艺,http://58.220.219.14:9901/tsfile/live/0003_1.m3u8$9苏电1080
CCTV-3综艺,http://123.187.46.90:65000/hls/10/index.m3u8$10辽电576
CCTV-4中文国际,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226428/index.m3u8$1黑移1080
CCTV-4中文国际,http://[2409:8087:1a01:df::7005]:80/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226428/index.m3u8$2黑移1080
CCTV-4中文国际,http://[2409:8087:5e00:24::1e]:6060/200000001898/460000089800010017/1.m3u8$3OO1080
CCTV-4中文国际,http://dp.sxtv.top:88/ljes/bestv.php?id=cctv4$4OO1080
CCTV-4中文国际,http://113.98.122.166:9901/tsfile/live/1004_1.m3u8?key=txiptv$5OO576
CCTV-4中文国际,http://123.187.46.90:65000/hls/15/index.m3u8$6辽电576
CCTV-4中文国际,http://60.12.183.46:9901/tsfile/live/0004_1.m3u8$7浙联576
CCTV-4中文国际,http://1.195.111.251:11190/tsfile/live/0004_1.m3u8$8豫电576
CCTV-5体育,http://[2409:8087:1a01:df::4077]/pltv/88888888/224/3221225818/index.m3u8$1黑移1080
CCTV-5体育,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226019/index.m3u8$2黑移1080
CCTV-5体育,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226019/index.m3u8$3黑移1080
CCTV-5体育,http://dp.sxtv.top:88/ljes/bestv.php?id=cctv5$4OO1080
CCTV-5体育,http://61.138.128.226:19901/tsfile/live/0005_1.m3u8$5吉联1080
CCTV-5体育,http://60.12.183.46:9901/tsfile/live/0005_1.m3u8$6浙联1080
CCTV-5体育,http://1.195.111.251:11190/tsfile/live/0005_1.m3u8$7豫电1080
CCTV-5体育,http://123.187.46.90:65000/hls/11/index.m3u8$8辽电576
CCTV-5体育,http://113.98.122.166:9901/tsfile/live/1005_1.m3u8?key=txiptv$9OO576
CCTV-6电影,http://[2409:8087:1a01:df::4077]/pltv/88888888/224/3221225814/index.m3u8$1黑移1080
CCTV-6电影,http://[2409:8087:1a01:df::4077]/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226010/1.m3u8?icpid=88888888&from=1&hms_devid=1012&vqe=3$2黑移1080
CCTV-6电影,http://[2409:8087:1a01:df::4077]:80/ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226010/index.m3u8$3黑移1080
CCTV-6电影,http://ottrrs.hl.chinamobile.com/pltv/88888888/224/3221226010/index.m3u8$4黑移1080
CCTV-6电影,http://dp.sxtv.top:88/ljes/bestv.php?id=cctv6$5OO1080
